id,week,month,monthofyear,year
20180329,2018W13,201803,03,2018
20180330,2018W13,201803,03,2018
20180331,2018W13,201803,03,2018
20180401,2018W13,201804,04,2018
20180402,2018W14,201804,04,2018
20180403,2018W14,201804,04,2018
20180404,2018W14,201804,04,2018
20180405,2018W14,201804,04,2018
20180406,2018W14,201804,04,2018
20180407,2018W14,201804,04,2018
20180408,2018W14,201804,04,2018
20180409,2018W15,201804,04,2018
20180410,2018W15,201804,04,2018
20180411,2018W15,201804,04,2018
20180412,2018W15,201804,04,2018
20180413,2018W15,201804,04,2018
20180414,2018W15,201804,04,2018
20180415,2018W15,201804,04,2018
20180416,2018W16,201804,04,2018
20180417,2018W16,201804,04,2018
20180418,2018W16,201804,04,2018
20180419,2018W16,201804,04,2018
20180420,2018W16,201804,04,2018
20180421,2018W16,201804,04,2018
20180422,2018W16,201804,04,2018
20180423,2018W17,201804,04,2018
20180424,2018W17,201804,04,2018
20180425,2018W17,201804,04,2018
20180426,2018W17,201804,04,2018
20180427,2018W17,201804,04,2018
20180428,2018W17,201804,04,2018
20180429,2018W17,201804,04,2018
20180430,2018W18,201804,04,2018
20180501,2018W18,201805,05,2018
20180502,2018W18,201805,05,2018
20180503,2018W18,201805,05,2018
20180504,2018W18,201805,05,2018
20180505,2018W18,201805,05,2018
20180506,2018W18,201805,05,2018
20180507,2018W19,201805,05,2018
20180508,2018W19,201805,05,2018
20180509,2018W19,201805,05,2018
20180510,2018W19,201805,05,2018
20180511,2018W19,201805,05,2018
20180512,2018W19,201805,05,2018
20180513,2018W19,201805,05,2018
20180514,2018W20,201805,05,2018
20180515,2018W20,201805,05,2018
20180516,2018W20,201805,05,2018
20180517,2018W20,201805,05,2018
20180518,2018W20,201805,05,2018
20180519,2018W20,201805,05,2018
20180520,2018W20,201805,05,2018
20180521,2018W21,201805,05,2018
20180522,2018W21,201805,05,2018
20180523,2018W21,201805,05,2018
20180524,2018W21,201805,05,2018
20180525,2018W21,201805,05,2018
20180526,2018W21,201805,05,2018
20180527,2018W21,201805,05,2018
20180528,2018W22,201805,05,2018
20180529,2018W22,201805,05,2018
20180530,2018W22,201805,05,2018
20180531,2018W22,201805,05,2018
20180601,2018W22,201806,06,2018
20180602,2018W22,201806,06,2018
20180603,2018W22,201806,06,2018
20180604,2018W23,201806,06,2018
20180605,2018W23,201806,06,2018
20180606,2018W23,201806,06,2018
20180607,2018W23,201806,06,2018
20180608,2018W23,201806,06,2018
20180609,2018W23,201806,06,2018
20180610,2018W23,201806,06,2018
20180611,2018W24,201806,06,2018
20180612,2018W24,201806,06,2018
20180613,2018W24,201806,06,2018
20180614,2018W24,201806,06,2018
20180615,2018W24,201806,06,2018
20180616,2018W24,201806,06,2018
20180617,2018W24,201806,06,2018
20180618,2018W25,201806,06,2018
20180619,2018W25,201806,06,2018
20180620,2018W25,201806,06,2018
20180621,2018W25,201806,06,2018
20180622,2018W25,201806,06,2018
20180623,2018W25,201806,06,2018
20180624,2018W25,201806,06,2018
20180625,2018W26,201806,06,2018
20180626,2018W26,201806,06,2018
20180627,2018W26,201806,06,2018
20180628,2018W26,201806,06,2018
20180629,2018W26,201806,06,2018
20180630,2018W26,201806,06,2018
20180701,2018W26,201807,07,2018
20180702,2018W27,201807,07,2018
20180703,2018W27,201807,07,2018
20180704,2018W27,201807,07,2018
20180705,2018W27,201807,07,2018
20180706,2018W27,201807,07,2018
20180707,2018W27,201807,07,2018
20180708,2018W27,201807,07,2018
20180709,2018W28,201807,07,2018
20180710,2018W28,201807,07,2018
20180711,2018W28,201807,07,2018
20180712,2018W28,201807,07,2018
20180713,2018W28,201807,07,2018
20180714,2018W28,201807,07,2018
20180715,2018W28,201807,07,2018
20180716,2018W29,201807,07,2018
20180717,2018W29,201807,07,2018
20180718,2018W29,201807,07,2018
20180719,2018W29,201807,07,2018
20180720,2018W29,201807,07,2018
20180721,2018W29,201807,07,2018
20180722,2018W29,201807,07,2018
20180723,2018W30,201807,07,2018
20180724,2018W30,201807,07,2018
20180725,2018W30,201807,07,2018
20180726,2018W30,201807,07,2018
20180727,2018W30,201807,07,2018
20180728,2018W30,201807,07,2018
20180729,2018W30,201807,07,2018
20180730,2018W31,201807,07,2018
20180731,2018W31,201807,07,2018
20180801,2018W31,201808,08,2018
20180802,2018W31,201808,08,2018
20180803,2018W31,201808,08,2018
20180804,2018W31,201808,08,2018
20180805,2018W31,201808,08,2018
20180806,2018W32,201808,08,2018
20180807,2018W32,201808,08,2018
20180808,2018W32,201808,08,2018
20180809,2018W32,201808,08,2018
20180810,2018W32,201808,08,2018
20180811,2018W32,201808,08,2018
20180812,2018W32,201808,08,2018
20180813,2018W33,201808,08,2018
20180814,2018W33,201808,08,2018
20180815,2018W33,201808,08,2018
20180816,2018W33,201808,08,2018
20180817,2018W33,201808,08,2018
20180818,2018W33,201808,08,2018
20180819,2018W33,201808,08,2018
20180820,2018W34,201808,08,2018
20180821,2018W34,201808,08,2018
20180822,2018W34,201808,08,2018
20180823,2018W34,201808,08,2018
20180824,2018W34,201808,08,2018
20180825,2018W34,201808,08,2018
20180826,2018W34,201808,08,2018
20180827,2018W35,201808,08,2018
20180828,2018W35,201808,08,2018
20180829,2018W35,201808,08,2018
20180830,2018W35,201808,08,2018
20180831,2018W35,201808,08,2018
20180901,2018W35,201809,09,2018
20180902,2018W35,201809,09,2018
20180903,2018W36,201809,09,2018
20180904,2018W36,201809,09,2018
20180905,2018W36,201809,09,2018
20180906,2018W36,201809,09,2018
20180907,2018W36,201809,09,2018
20180908,2018W36,201809,09,2018
20180909,2018W36,201809,09,2018
20180910,2018W37,201809,09,2018
20180911,2018W37,201809,09,2018
20180912,2018W37,201809,09,2018
20180913,2018W37,201809,09,2018
20180914,2018W37,201809,09,2018
20180915,2018W37,201809,09,2018
20180916,2018W37,201809,09,2018
20180917,2018W38,201809,09,2018
20180918,2018W38,201809,09,2018
20180919,2018W38,201809,09,2018
20180920,2018W38,201809,09,2018
20180921,2018W38,201809,09,2018
20180922,2018W38,201809,09,2018
20180923,2018W38,201809,09,2018
20180924,2018W39,201809,09,2018
20180925,2018W39,201809,09,2018
20180926,2018W39,201809,09,2018
20180927,2018W39,201809,09,2018
20180928,2018W39,201809,09,2018
20180929,2018W39,201809,09,2018
20180930,2018W39,201809,09,2018
20181001,2018W40,201810,10,2018
20181002,2018W40,201810,10,2018
20181003,2018W40,201810,10,2018
20181004,2018W40,201810,10,2018
20181005,2018W40,201810,10,2018
20181006,2018W40,201810,10,2018
20181007,2018W40,201810,10,2018
20181008,2018W41,201810,10,2018
20181009,2018W41,201810,10,2018
20181010,2018W41,201810,10,2018
20181011,2018W41,201810,10,2018
20181012,2018W41,201810,10,2018
20181013,2018W41,201810,10,2018
20181014,2018W41,201810,10,2018
20181015,2018W42,201810,10,2018
20181016,2018W42,201810,10,2018
20181017,2018W42,201810,10,2018
20181018,2018W42,201810,10,2018
20181019,2018W42,201810,10,2018
20181020,2018W42,201810,10,2018
20181021,2018W42,201810,10,2018
20181022,2018W43,201810,10,2018
20181023,2018W43,201810,10,2018
20181024,2018W43,201810,10,2018
20181025,2018W43,201810,10,2018
20181026,2018W43,201810,10,2018
20181027,2018W43,201810,10,2018
20181028,2018W43,201810,10,2018
20181029,2018W44,201810,10,2018
20181030,2018W44,201810,10,2018
20181031,2018W44,201810,10,2018
20181101,2018W44,201811,11,2018
20181102,2018W44,201811,11,2018
20181103,2018W44,201811,11,2018
20181104,2018W44,201811,11,2018
20181105,2018W45,201811,11,2018
20181106,2018W45,201811,11,2018
20181107,2018W45,201811,11,2018
20181108,2018W45,201811,11,2018
20181109,2018W45,201811,11,2018
20181110,2018W45,201811,11,2018
20181111,2018W45,201811,11,2018
20181112,2018W46,201811,11,2018
20181113,2018W46,201811,11,2018
20181114,2018W46,201811,11,2018
20181115,2018W46,201811,11,2018
20181116,2018W46,201811,11,2018
20181117,2018W46,201811,11,2018
20181118,2018W46,201811,11,2018
20181119,2018W47,201811,11,2018
20181120,2018W47,201811,11,2018
20181121,2018W47,201811,11,2018
20181122,2018W47,201811,11,2018
20181123,2018W47,201811,11,2018
20181124,2018W47,201811,11,2018
20181125,2018W47,201811,11,2018
20181126,2018W48,201811,11,2018
20181127,2018W48,201811,11,2018
20181128,2018W48,201811,11,2018
20181129,2018W48,201811,11,2018
20181130,2018W48,201811,11,2018
20181201,2018W48,201812,12,2018
20181202,2018W48,201812,12,2018
20181203,2018W49,201812,12,2018
20181204,2018W49,201812,12,2018
20181205,2018W49,201812,12,2018
20181206,2018W49,201812,12,2018
20181207,2018W49,201812,12,2018
20181208,2018W49,201812,12,2018
20181209,2018W49,201812,12,2018
20181210,2018W50,201812,12,2018
20181211,2018W50,201812,12,2018
20181212,2018W50,201812,12,2018
20181213,2018W50,201812,12,2018
20181214,2018W50,201812,12,2018
20181215,2018W50,201812,12,2018
20181216,2018W50,201812,12,2018
20181217,2018W51,201812,12,2018
20181218,2018W51,201812,12,2018
20181219,2018W51,201812,12,2018
20181220,2018W51,201812,12,2018
20181221,2018W51,201812,12,2018
20181222,2018W51,201812,12,2018
20181223,2018W51,201812,12,2018
20181224,2018W52,201812,12,2018
20181225,2018W52,201812,12,2018
20181226,2018W52,201812,12,2018
20181227,2018W52,201812,12,2018
20181228,2018W52,201812,12,2018
20181229,2018W52,201812,12,2018
20181230,2018W52,201812,12,2018
20181231,2018W01,201812,12,2018
20190101,2019W01,201901,01,2019
20190102,2019W01,201901,01,2019
20190103,2019W01,201901,01,2019
20190104,2019W01,201901,01,2019
20190105,2019W01,201901,01,2019
20190106,2019W01,201901,01,2019
20190107,2019W02,201901,01,2019
20190108,2019W02,201901,01,2019
20190109,2019W02,201901,01,2019
20190110,2019W02,201901,01,2019
20190111,2019W02,201901,01,2019
20190112,2019W02,201901,01,2019
20190113,2019W02,201901,01,2019
20190114,2019W03,201901,01,2019
20190115,2019W03,201901,01,2019
20190116,2019W03,201901,01,2019
20190117,2019W03,201901,01,2019
20190118,2019W03,201901,01,2019
20190119,2019W03,201901,01,2019
20190120,2019W03,201901,01,2019
20190121,2019W04,201901,01,2019
20190122,2019W04,201901,01,2019
20190123,2019W04,201901,01,2019
20190124,2019W04,201901,01,2019
20190125,2019W04,201901,01,2019
20190126,2019W04,201901,01,2019
20190127,2019W04,201901,01,2019
20190128,2019W05,201901,01,2019
20190129,2019W05,201901,01,2019
20190130,2019W05,201901,01,2019
20190131,2019W05,201901,01,2019
20190201,2019W05,201902,02,2019
20190202,2019W05,201902,02,2019
20190203,2019W05,201902,02,2019
20190204,2019W06,201902,02,2019
20190205,2019W06,201902,02,2019
20190206,2019W06,201902,02,2019
20190207,2019W06,201902,02,2019
20190208,2019W06,201902,02,2019
20190209,2019W06,201902,02,2019
20190210,2019W06,201902,02,2019
20190211,2019W07,201902,02,2019
20190212,2019W07,201902,02,2019
20190213,2019W07,201902,02,2019
20190214,2019W07,201902,02,2019
20190215,2019W07,201902,02,2019
20190216,2019W07,201902,02,2019
20190217,2019W07,201902,02,2019
20190218,2019W08,201902,02,2019
20190219,2019W08,201902,02,2019
20190220,2019W08,201902,02,2019
20190221,2019W08,201902,02,2019
20190222,2019W08,201902,02,2019
20190223,2019W08,201902,02,2019
20190224,2019W08,201902,02,2019
20190225,2019W09,201902,02,2019
20190226,2019W09,201902,02,2019
20190227,2019W09,201902,02,2019
20190228,2019W09,201902,02,2019
20190301,2019W09,201903,03,2019
20190302,2019W09,201903,03,2019
20190303,2019W09,201903,03,2019
20190304,2019W10,201903,03,2019
20190305,2019W10,201903,03,2019
20190306,2019W10,201903,03,2019
20190307,2019W10,201903,03,2019
20190308,2019W10,201903,03,2019
20190309,2019W10,201903,03,2019
20190310,2019W10,201903,03,2019
20190311,2019W11,201903,03,2019
20190312,2019W11,201903,03,2019
20190313,2019W11,201903,03,2019
20190314,2019W11,201903,03,2019
20190315,2019W11,201903,03,2019
20190316,2019W11,201903,03,2019
20190317,2019W11,201903,03,2019
20190318,2019W12,201903,03,2019
20190319,2019W12,201903,03,2019
20190320,2019W12,201903,03,2019
20190321,2019W12,201903,03,2019
20190322,2019W12,201903,03,2019
20190323,2019W12,201903,03,2019
20190324,2019W12,201903,03,2019
20190325,2019W13,201903,03,2019
20190326,2019W13,201903,03,2019
20190327,2019W13,201903,03,2019
20190328,2019W13,201903,03,2019
20190329,2019W13,201903,03,2019
20190330,2019W13,201903,03,2019
20190331,2019W13,201903,03,2019
20190401,2019W14,201904,04,2019
20190402,2019W14,201904,04,2019
20190403,2019W14,201904,04,2019
20190404,2019W14,201904,04,2019
20190405,2019W14,201904,04,2019
20190406,2019W14,201904,04,2019
20190407,2019W14,201904,04,2019
20190408,2019W15,201904,04,2019
20190409,2019W15,201904,04,2019
20190410,2019W15,201904,04,2019
20190411,2019W15,201904,04,2019
20190412,2019W15,201904,04,2019
20190413,2019W15,201904,04,2019
20190414,2019W15,201904,04,2019
20190415,2019W16,201904,04,2019
20190416,2019W16,201904,04,2019
20190417,2019W16,201904,04,2019
20190418,2019W16,201904,04,2019
20190419,2019W16,201904,04,2019
20190420,2019W16,201904,04,2019
20190421,2019W16,201904,04,2019
20190422,2019W17,201904,04,2019
20190423,2019W17,201904,04,2019
20190424,2019W17,201904,04,2019
20190425,2019W17,201904,04,2019
20190426,2019W17,201904,04,2019
20190427,2019W17,201904,04,2019
20190428,2019W17,201904,04,2019
20190429,2019W18,201904,04,2019
20190430,2019W18,201904,04,2019
20190501,2019W18,201905,05,2019
20190502,2019W18,201905,05,2019
20190503,2019W18,201905,05,2019
20190504,2019W18,201905,05,2019
20190505,2019W18,201905,05,2019
20190506,2019W19,201905,05,2019
20190507,2019W19,201905,05,2019
20190508,2019W19,201905,05,2019
20190509,2019W19,201905,05,2019
20190510,2019W19,201905,05,2019
20190511,2019W19,201905,05,2019
20190512,2019W19,201905,05,2019
20190513,2019W20,201905,05,2019
20190514,2019W20,201905,05,2019
20190515,2019W20,201905,05,2019
20190516,2019W20,201905,05,2019
20190517,2019W20,201905,05,2019
20190518,2019W20,201905,05,2019
20190519,2019W20,201905,05,2019
20190520,2019W21,201905,05,2019
20190521,2019W21,201905,05,2019
20190522,2019W21,201905,05,2019
20190523,2019W21,201905,05,2019
20190524,2019W21,201905,05,2019
20190525,2019W21,201905,05,2019
20190526,2019W21,201905,05,2019
20190527,2019W22,201905,05,2019
20190528,2019W22,201905,05,2019
20190529,2019W22,201905,05,2019
20190530,2019W22,201905,05,2019
20190531,2019W22,201905,05,2019
20190601,2019W22,201906,06,2019
20190602,2019W22,201906,06,2019
20190603,2019W23,201906,06,2019
20190604,2019W23,201906,06,2019
20190605,2019W23,201906,06,2019
20190606,2019W23,201906,06,2019
20190607,2019W23,201906,06,2019
20190608,2019W23,201906,06,2019
20190609,2019W23,201906,06,2019
20190610,2019W24,201906,06,2019
20190611,2019W24,201906,06,2019
20190612,2019W24,201906,06,2019
20190613,2019W24,201906,06,2019
20190614,2019W24,201906,06,2019
20190615,2019W24,201906,06,2019
20190616,2019W24,201906,06,2019
20190617,2019W25,201906,06,2019
20190618,2019W25,201906,06,2019
20190619,2019W25,201906,06,2019
20190620,2019W25,201906,06,2019
20190621,2019W25,201906,06,2019
20190622,2019W25,201906,06,2019
20190623,2019W25,201906,06,2019
20190624,2019W26,201906,06,2019
20190625,2019W26,201906,06,2019
20190626,2019W26,201906,06,2019
20190627,2019W26,201906,06,2019
20190628,2019W26,201906,06,2019
20190629,2019W26,201906,06,2019
20190630,2019W26,201906,06,2019
20190701,2019W27,201907,07,2019
20190702,2019W27,201907,07,2019
20190703,2019W27,201907,07,2019
20190704,2019W27,201907,07,2019
20190705,2019W27,201907,07,2019
20190706,2019W27,201907,07,2019
20190707,2019W27,201907,07,2019
20190708,2019W28,201907,07,2019
20190709,2019W28,201907,07,2019
20190710,2019W28,201907,07,2019
20190711,2019W28,201907,07,2019
20190712,2019W28,201907,07,2019
20190713,2019W28,201907,07,2019
20190714,2019W28,201907,07,2019
20190715,2019W29,201907,07,2019
20190716,2019W29,201907,07,2019
20190717,2019W29,201907,07,2019
20190718,2019W29,201907,07,2019
20190719,2019W29,201907,07,2019
20190720,2019W29,201907,07,2019
20190721,2019W29,201907,07,2019
20190722,2019W30,201907,07,2019
20190723,2019W30,201907,07,2019
20190724,2019W30,201907,07,2019
20190725,2019W30,201907,07,2019
20190726,2019W30,201907,07,2019
20190727,2019W30,201907,07,2019
20190728,2019W30,201907,07,2019
20190729,2019W31,201907,07,2019
20190730,2019W31,201907,07,2019
20190731,2019W31,201907,07,2019
20190801,2019W31,201908,08,2019
20190802,2019W31,201908,08,2019
20190803,2019W31,201908,08,2019
20190804,2019W31,201908,08,2019
20190805,2019W32,201908,08,2019
20190806,2019W32,201908,08,2019
20190807,2019W32,201908,08,2019
20190808,2019W32,201908,08,2019
20190809,2019W32,201908,08,2019
20190810,2019W32,201908,08,2019
20190811,2019W32,201908,08,2019
20190812,2019W33,201908,08,2019
20190813,2019W33,201908,08,2019
20190814,2019W33,201908,08,2019
20190815,2019W33,201908,08,2019
20190816,2019W33,201908,08,2019
20190817,2019W33,201908,08,2019
20190818,2019W33,201908,08,2019
20190819,2019W34,201908,08,2019
20190820,2019W34,201908,08,2019
20190821,2019W34,201908,08,2019
20190822,2019W34,201908,08,2019
20190823,2019W34,201908,08,2019
20190824,2019W34,201908,08,2019
20190825,2019W34,201908,08,2019
20190826,2019W35,201908,08,2019
20190827,2019W35,201908,08,2019
20190828,2019W35,201908,08,2019
20190829,2019W35,201908,08,2019
20190830,2019W35,201908,08,2019
20190831,2019W35,201908,08,2019
20190901,2019W35,201909,09,2019
20190902,2019W36,201909,09,2019
20190903,2019W36,201909,09,2019
20190904,2019W36,201909,09,2019
20190905,2019W36,201909,09,2019
20190906,2019W36,201909,09,2019
20190907,2019W36,201909,09,2019
20190908,2019W36,201909,09,2019
20190909,2019W37,201909,09,2019
20190910,2019W37,201909,09,2019
20190911,2019W37,201909,09,2019
20190912,2019W37,201909,09,2019
20190913,2019W37,201909,09,2019
20190914,2019W37,201909,09,2019
20190915,2019W37,201909,09,2019
20190916,2019W38,201909,09,2019
20190917,2019W38,201909,09,2019
20190918,2019W38,201909,09,2019
20190919,2019W38,201909,09,2019
20190920,2019W38,201909,09,2019
20190921,2019W38,201909,09,2019
20190922,2019W38,201909,09,2019
20190923,2019W39,201909,09,2019
20190924,2019W39,201909,09,2019
20190925,2019W39,201909,09,2019
20190926,2019W39,201909,09,2019
20190927,2019W39,201909,09,2019
20190928,2019W39,201909,09,2019
20190929,2019W39,201909,09,2019
20190930,2019W40,201909,09,2019
20191001,2019W40,201910,10,2019
20191002,2019W40,201910,10,2019
20191003,2019W40,201910,10,2019
20191004,2019W40,201910,10,2019
20191005,2019W40,201910,10,2019
20191006,2019W40,201910,10,2019
20191007,2019W41,201910,10,2019
20191008,2019W41,201910,10,2019
20191009,2019W41,201910,10,2019
20191010,2019W41,201910,10,2019
20191011,2019W41,201910,10,2019
20191012,2019W41,201910,10,2019
20191013,2019W41,201910,10,2019
20191014,2019W42,201910,10,2019
20191015,2019W42,201910,10,2019
20191016,2019W42,201910,10,2019
20191017,2019W42,201910,10,2019
20191018,2019W42,201910,10,2019
20191019,2019W42,201910,10,2019
20191020,2019W42,201910,10,2019
20191021,2019W43,201910,10,2019
20191022,2019W43,201910,10,2019
20191023,2019W43,201910,10,2019
20191024,2019W43,201910,10,2019
20191025,2019W43,201910,10,2019
20191026,2019W43,201910,10,2019
20191027,2019W43,201910,10,2019
20191028,2019W44,201910,10,2019
20191029,2019W44,201910,10,2019
20191030,2019W44,201910,10,2019
20191031,2019W44,201910,10,2019
20191101,2019W44,201911,11,2019
20191102,2019W44,201911,11,2019
20191103,2019W44,201911,11,2019
20191104,2019W45,201911,11,2019
20191105,2019W45,201911,11,2019
20191106,2019W45,201911,11,2019
20191107,2019W45,201911,11,2019
20191108,2019W45,201911,11,2019
20191109,2019W45,201911,11,2019
20191110,2019W45,201911,11,2019
20191111,2019W46,201911,11,2019
20191112,2019W46,201911,11,2019
20191113,2019W46,201911,11,2019
20191114,2019W46,201911,11,2019
20191115,2019W46,201911,11,2019
20191116,2019W46,201911,11,2019
20191117,2019W46,201911,11,2019
20191118,2019W47,201911,11,2019
20191119,2019W47,201911,11,2019
20191120,2019W47,201911,11,2019
20191121,2019W47,201911,11,2019
20191122,2019W47,201911,11,2019
20191123,2019W47,201911,11,2019
20191124,2019W47,201911,11,2019
20191125,2019W48,201911,11,2019
20191126,2019W48,201911,11,2019
20191127,2019W48,201911,11,2019
20191128,2019W48,201911,11,2019
20191129,2019W48,201911,11,2019
20191130,2019W48,201911,11,2019
20191201,2019W48,201912,12,2019
20191202,2019W49,201912,12,2019
20191203,2019W49,201912,12,2019
20191204,2019W49,201912,12,2019
20191205,2019W49,201912,12,2019
20191206,2019W49,201912,12,2019
20191207,2019W49,201912,12,2019
20191208,2019W49,201912,12,2019
20191209,2019W50,201912,12,2019
20191210,2019W50,201912,12,2019
20191211,2019W50,201912,12,2019
20191212,2019W50,201912,12,2019
20191213,2019W50,201912,12,2019
20191214,2019W50,201912,12,2019
20191215,2019W50,201912,12,2019
20191216,2019W51,201912,12,2019
20191217,2019W51,201912,12,2019
20191218,2019W51,201912,12,2019
20191219,2019W51,201912,12,2019
20191220,2019W51,201912,12,2019
20191221,2019W51,201912,12,2019
20191222,2019W51,201912,12,2019
20191223,2019W52,201912,12,2019
20191224,2019W52,201912,12,2019
20191225,2019W52,201912,12,2019
20191226,2019W52,201912,12,2019
20191227,2019W52,201912,12,2019
20191228,2019W52,201912,12,2019
20191229,2019W52,201912,12,2019
20191230,2019W01,201912,12,2019
20191231,2019W01,201912,12,2019
20200101,2020W01,202001,01,2020
20200102,2020W01,202001,01,2020
20200103,2020W01,202001,01,2020
20200104,2020W01,202001,01,2020
20200105,2020W01,202001,01,2020
20200106,2020W02,202001,01,2020
20200107,2020W02,202001,01,2020
20200108,2020W02,202001,01,2020
20200109,2020W02,202001,01,2020
20200110,2020W02,202001,01,2020
20200111,2020W02,202001,01,2020
20200112,2020W02,202001,01,2020
20200113,2020W03,202001,01,2020
20200114,2020W03,202001,01,2020
20200115,2020W03,202001,01,2020
20200116,2020W03,202001,01,2020
20200117,2020W03,202001,01,2020
20200118,2020W03,202001,01,2020
20200119,2020W03,202001,01,2020
20200120,2020W04,202001,01,2020
20200121,2020W04,202001,01,2020
20200122,2020W04,202001,01,2020
20200123,2020W04,202001,01,2020
20200124,2020W04,202001,01,2020
20200125,2020W04,202001,01,2020
20200126,2020W04,202001,01,2020
20200127,2020W05,202001,01,2020
20200128,2020W05,202001,01,2020
20200129,2020W05,202001,01,2020
20200130,2020W05,202001,01,2020
20200131,2020W05,202001,01,2020
20200201,2020W05,202002,02,2020
20200202,2020W05,202002,02,2020
20200203,2020W06,202002,02,2020
20200204,2020W06,202002,02,2020
20200205,2020W06,202002,02,2020
20200206,2020W06,202002,02,2020
20200207,2020W06,202002,02,2020
20200208,2020W06,202002,02,2020
20200209,2020W06,202002,02,2020
20200210,2020W07,202002,02,2020
20200211,2020W07,202002,02,2020
20200212,2020W07,202002,02,2020
20200213,2020W07,202002,02,2020
20200214,2020W07,202002,02,2020
20200215,2020W07,202002,02,2020
20200216,2020W07,202002,02,2020
20200217,2020W08,202002,02,2020
20200218,2020W08,202002,02,2020
20200219,2020W08,202002,02,2020
20200220,2020W08,202002,02,2020
20200221,2020W08,202002,02,2020
20200222,2020W08,202002,02,2020
20200223,2020W08,202002,02,2020
20200224,2020W09,202002,02,2020
20200225,2020W09,202002,02,2020
20200226,2020W09,202002,02,2020
20200227,2020W09,202002,02,2020
20200228,2020W09,202002,02,2020
20200229,2020W09,202002,02,2020
20200301,2020W09,202003,03,2020
20200302,2020W10,202003,03,2020
20200303,2020W10,202003,03,2020
20200304,2020W10,202003,03,2020
20200305,2020W10,202003,03,2020
20200306,2020W10,202003,03,2020
20200307,2020W10,202003,03,2020
20200308,2020W10,202003,03,2020
20200309,2020W11,202003,03,2020
20200310,2020W11,202003,03,2020
20200311,2020W11,202003,03,2020
20200312,2020W11,202003,03,2020
20200313,2020W11,202003,03,2020
20200314,2020W11,202003,03,2020
20200315,2020W11,202003,03,2020
20200316,2020W12,202003,03,2020
20200317,2020W12,202003,03,2020
20200318,2020W12,202003,03,2020
20200319,2020W12,202003,03,2020
20200320,2020W12,202003,03,2020
20200321,2020W12,202003,03,2020
20200322,2020W12,202003,03,2020
20200323,2020W13,202003,03,2020
20200324,2020W13,202003,03,2020
20200325,2020W13,202003,03,2020
20200326,2020W13,202003,03,2020
20200327,2020W13,202003,03,2020
20200328,2020W13,202003,03,2020
20200329,2020W13,202003,03,2020
20200330,2020W14,202003,03,2020
20200331,2020W14,202003,03,2020
20200401,2020W14,202004,04,2020
20200402,2020W14,202004,04,2020
20200403,2020W14,202004,04,2020
20200404,2020W14,202004,04,2020
20200405,2020W14,202004,04,2020
20200406,2020W15,202004,04,2020
20200407,2020W15,202004,04,2020
20200408,2020W15,202004,04,2020
20200409,2020W15,202004,04,2020
20200410,2020W15,202004,04,2020
20200411,2020W15,202004,04,2020
20200412,2020W15,202004,04,2020
20200413,2020W16,202004,04,2020
20200414,2020W16,202004,04,2020
20200415,2020W16,202004,04,2020
20200416,2020W16,202004,04,2020
20200417,2020W16,202004,04,2020
20200418,2020W16,202004,04,2020
20200419,2020W16,202004,04,2020
20200420,2020W17,202004,04,2020
20200421,2020W17,202004,04,2020
20200422,2020W17,202004,04,2020
20200423,2020W17,202004,04,2020
20200424,2020W17,202004,04,2020
20200425,2020W17,202004,04,2020
20200426,2020W17,202004,04,2020
20200427,2020W18,202004,04,2020
20200428,2020W18,202004,04,2020
20200429,2020W18,202004,04,2020
20200430,2020W18,202004,04,2020
20200501,2020W18,202005,05,2020
20200502,2020W18,202005,05,2020
20200503,2020W18,202005,05,2020
20200504,2020W19,202005,05,2020
20200505,2020W19,202005,05,2020
20200506,2020W19,202005,05,2020
20200507,2020W19,202005,05,2020
20200508,2020W19,202005,05,2020
20200509,2020W19,202005,05,2020
20200510,2020W19,202005,05,2020
20200511,2020W20,202005,05,2020
20200512,2020W20,202005,05,2020
20200513,2020W20,202005,05,2020
20200514,2020W20,202005,05,2020
20200515,2020W20,202005,05,2020
20200516,2020W20,202005,05,2020
20200517,2020W20,202005,05,2020
20200518,2020W21,202005,05,2020
20200519,2020W21,202005,05,2020
20200520,2020W21,202005,05,2020
20200521,2020W21,202005,05,2020
20200522,2020W21,202005,05,2020
20200523,2020W21,202005,05,2020
20200524,2020W21,202005,05,2020
20200525,2020W22,202005,05,2020
20200526,2020W22,202005,05,2020
20200527,2020W22,202005,05,2020
20200528,2020W22,202005,05,2020
20200529,2020W22,202005,05,2020
20200530,2020W22,202005,05,2020
20200531,2020W22,202005,05,2020
20200601,2020W23,202006,06,2020
20200602,2020W23,202006,06,2020
20200603,2020W23,202006,06,2020
20200604,2020W23,202006,06,2020
20200605,2020W23,202006,06,2020
20200606,2020W23,202006,06,2020
20200607,2020W23,202006,06,2020
20200608,2020W24,202006,06,2020
20200609,2020W24,202006,06,2020
20200610,2020W24,202006,06,2020
20200611,2020W24,202006,06,2020
20200612,2020W24,202006,06,2020
20200613,2020W24,202006,06,2020
20200614,2020W24,202006,06,2020
20200615,2020W25,202006,06,2020
20200616,2020W25,202006,06,2020
20200617,2020W25,202006,06,2020
20200618,2020W25,202006,06,2020
20200619,2020W25,202006,06,2020
20200620,2020W25,202006,06,2020
20200621,2020W25,202006,06,2020
20200622,2020W26,202006,06,2020
20200623,2020W26,202006,06,2020
20200624,2020W26,202006,06,2020
20200625,2020W26,202006,06,2020
20200626,2020W26,202006,06,2020
20200627,2020W26,202006,06,2020
